gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
FRMD5,0.181753978089626,0.13797332631263,0.586872458400201,0.0685,0.275089108910891
STRN,0.171141164414156,0.162889058147071,0.640944567562417,0.069,0.275089108910891
ACER3,0.16917512159298,0.167847447102991,0.64536310117302,0.0685,0.275089108910891
ANKS6,0.160566526327446,0.190865548079069,0.686207089522367,0.069,0.275089108910891
NAP1L6,-0.144399164487295,0.240059121838988,0.756412063929736,0.069,0.275089108910891
GRHPR,0.179368003792084,0.143307931090413,0.595079566623752,0.0695,0.276171052631579
ZNF146,0.173355348562276,0.157435042179426,0.629740168717703,0.07,0.276339869281046
KCNMB4,-0.145983451420864,0.234885377101902,0.750638982907665,0.07,0.276339869281046
ASPA,0.178699930988772,0.144828967373661,0.595079566623752,0.0705,0.276506493506494
MEX3C,0.189121866720439,0.122442847983598,0.545796901712867,0.0705,0.276506493506494
DLG2,-0.172057378544412,0.160615578928347,0.636143014247355,0.071,0.276670967741936
HSD17B3,0.196031648286123,0.109125619689149,0.520163181884612,0.071,0.276670967741936
CDH20,0.157111635544604,0.20071429485807,0.692751051967282,0.072,0.279665594855305
ACTL6A,0.157741532759155,0.198892180718758,0.691864143547408,0.0725,0.279808306709265
ASB13,0.15632903597501,0.202994673642809,0.696640811819641,0.0725,0.279808306709265
CA10,-0.15079357560471,0.219651677511275,0.732981288490664,0.0745,0.286611464968153
HSD11B1,0.147701352915094,0.22936304249118,0.740830361843169,0.075,0.287619047619048
MAP7,0.180169691156058,0.141498530249921,0.595079566623752,0.0765,0.292443037974684
PHIP,0.183013772518729,0.135217682021167,0.58055147985064,0.077,0.292503144654088
LRP6,0.18309012369625,0.135052018459941,0.58055147985064,0.077,0.292503144654088
PRR5L,0.169308736153643,0.16750700188092,0.64536310117302,0.0775,0.2925625
FBXO32,0.16804894172454,0.170737107871805,0.648586246255158,0.0775,0.2925625
