gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
ITIH5,0.194485536941315,0.112003648421549,0.434099823793141,0.055,0.196474683544304
SLC30A1,0.209603070090547,0.0862537373524085,0.397620250761927,0.054,0.196474683544304
CNTLN,0.175035074467746,0.153388583753201,0.481996336213242,0.055,0.196474683544304
MLKL,0.189923554084413,0.120836987161219,0.442877640668853,0.0545,0.196474683544304
CXCL12,0.172839978114006,0.158692273767623,0.491949081912074,0.0555,0.196474683544304
DEGS2,0.218268928739223,0.0737518150423665,0.36542337288699,0.0555,0.196474683544304
RHOBTB1,0.176142166541806,0.150764175196156,0.479133117384755,0.0545,0.196474683544304
GADD45B,0.205174701794307,0.0932584088600147,0.411616221588631,0.0555,0.196474683544304
SLC16A2,-0.186201434180246,0.12843078488162,0.45445173626676,0.056,0.197411764705882
KLF6,-0.157359776871548,0.199995076680001,0.533468696637561,0.0565,0.197514583333333
RBMS2,0.192958513390888,0.114903213470435,0.434099823793141,0.0565,0.197514583333333
NBEAL1,0.183281001640054,0.134638530010063,0.461068272156908,0.0575,0.200176348547718
CA4,-0.174653318580139,0.154301377062194,0.483055430429778,0.058,0.201082644628099
ITGA6,0.191889596905589,0.116966996342672,0.434099823793141,0.059,0.201223577235772
BAMBI,0.189637237168708,0.121408650004572,0.442877640668853,0.059,0.201223577235772
PRSS23,-0.172534573403921,0.159440795141253,0.491949081912074,0.059,0.201223577235772
SLC10A3,0.187423053020588,0.125899528377325,0.449488103440747,0.0585,0.201223577235772
PLCB4,0.17251548560954,0.159487664219409,0.491949081912074,0.061,0.202288537549407
NFKBIA,0.203170483384371,0.0965717372449121,0.419811852582804,0.061,0.202288537549407
SLC16A1,0.191641455578644,0.117450131109706,0.434099823793141,0.061,0.202288537549407
RBM17,0.188186564795802,0.12433688657405,0.445945608442737,0.0605,0.202288537549407
GPR108,0.181181344258216,0.139239782792359,0.463862201897678,0.0605,0.202288537549407
TBX3,0.194447361352555,0.112075443659541,0.434099823793141,0.06,0.202288537549407
USHBP1,0.181143168669455,0.1393245230968,0.463862201897678,0.06,0.202288537549407
SLC39A13,0.158218727618663,0.197519677822836,0.533468696637561,0.062,0.204795275590551
JAG2,-0.185762414909498,0.129349833951883,0.45445173626676,0.063,0.207282352941176
RAB37,0.161730881784647,0.187626003470988,0.528249050040802,0.0635,0.207301556420233
FZD10,0.191851421316828,0.117041225363673,0.434099823793141,0.0635,0.207301556420233
RPS29,-0.160910106626292,0.18990546167855,0.53287853628195,0.064,0.208124031007752
VAMP5,0.184941639751144,0.131081430484572,0.45445173626676,0.065,0.20975
NR4A1,0.212237185715034,0.0822883595360715,0.387419425120733,0.065,0.20975
ITM2A,0.164574963147318,0.179880151600299,0.521878140629794,0.0665,0.213768199233716
PEAR1,0.191679631167405,0.117375703238726,0.434099823793141,0.0675,0.215332699619772
PARVB,-0.172190993105075,0.160285997171284,0.492600555409185,0.0675,0.215332699619772
DIO3,-0.175035074467746,0.153388583753201,0.481996336213242,0.068,0.216106060606061
MYCT1,0.198513061555568,0.104626423487009,0.42406555220097,0.069,0.217635338345865
TMOD3,-0.180875939548131,0.139918791719502,0.463999471354394,0.069,0.217635338345865
BTN3A3,0.178413614073066,0.145484526858563,0.469783114419842,0.0695,0.21839138576779
PTGES,-0.177363785382148,0.147907244309874,0.473641900671696,0.0705,0.220707089552239
ZNF366,0.178299087306784,0.145747371325267,0.469783114419842,0.071,0.221446096654275
NDUFA4L2,0.182555665453601,0.136214886449279,0.46268943210909,0.072,0.223429347826087
RPL41,-0.147128719083684,0.231193698631112,0.543337571852949,0.0735,0.223429347826087
RPS4X,-0.132564731971482,0.281187965850785,0.592287417736435,0.0735,0.223429347826087
